customer_id,customer_state
cust_001534,SP
cust_001535,SP
cust_001536,MG
cust_001537,RJ
cust_001538,GO
cust_001539,CE
cust_001540,SP
cust_001541,SP
cust_001542,BA
cust_001543,SP
cust_001544,DF
cust_001545,RJ
cust_001546,RS
cust_001547,SP
cust_001548,MG
cust_001549,RJ
cust_001550,MG
cust_001551,SP
cust_001552,SC
cust_001553,ES
cust_001554,SP
cust_001555,SP
cust_001556,SP
cust_001557,RS
cust_001558,MG
cust_001559,MG
cust_001560,SP
cust_001561,SP
cust_001562,MG
cust_001563,RJ
cust_001564,RO
cust_001565,SP
cust_001566,PR
cust_001567,RJ
cust_001568,RJ
cust_001569,PR
cust_001570,PR
cust_001571,AC
cust_001572,SP
cust_001573,SP
cust_001574,PR
cust_001575,MG
cust_001576,SP
cust_001577,SP
cust_001578,SP
cust_001579,CE
cust_001580,SP
cust_001581,SP
cust_001582,SP
cust_001583,SP
cust_001584,SP
cust_001585,MG
cust_001586,SP
cust_001587,BA
cust_001588,SP
cust_001589,MG
cust_001590,PE
cust_001591,RS
cust_001592,MG
cust_001593,SP
cust_001594,SP
cust_001595,RS
cust_001596,AM
cust_001597,RS
cust_001598,MG
cust_001599,SC
cust_001600,RJ
cust_001601,SP
cust_001602,MG
cust_001603,PB
cust_001604,SP
cust_001605,PR
cust_001606,SP
cust_001607,MG
cust_001608,SP
cust_001609,RJ
cust_001610,SC
cust_001611,SP
cust_001612,RS
cust_001613,BA
cust_001614,MT
cust_001615,SP
cust_001616,RJ
cust_001617,SP
cust_001618,AM
cust_001619,MT
cust_001620,MG
cust_001621,GO
cust_001622,MG
cust_001623,MG
cust_001624,SP
cust_001625,SC
cust_001626,SP
cust_001627,DF
cust_001628,BA
cust_001629,PR
cust_001630,SP
cust_001631,SP
cust_001632,SP
cust_001633,SP
cust_001634,SP
cust_001635,MS
cust_001636,MG
cust_001637,SP
cust_001638,RJ
cust_001639,RJ
cust_001640,MG
cust_001641,MG
cust_001642,PA
cust_001643,RJ
cust_001644,AM
cust_001645,GO
cust_001646,SP
cust_001647,MT
cust_001648,SP
cust_001649,DF
cust_001650,SP
cust_001651,PE
cust_001652,ES
cust_001653,DF
cust_001654,BA
cust_001655,SP
cust_001656,SP
cust_001657,RJ
cust_001658,SP
cust_001659,PR
cust_001660,SP
cust_001661,SE
cust_001662,RS
cust_001663,DF
cust_001664,SP
cust_001665,ES
cust_001666,PA
cust_001667,RJ
cust_001668,MG
cust_001669,SC
cust_001670,SP
cust_001671,RJ
cust_001672,RJ
cust_001673,SP
cust_001674,SP
cust_001675,SP
cust_001676,SP
cust_001677,SP
cust_001678,RN
cust_001679,MG
cust_001680,RN
cust_001681,RJ
cust_001682,SP
cust_001683,RJ
cust_001684,RJ
cust_001685,SP
cust_001686,RS
cust_001687,SP
cust_001688,MG
cust_001689,RS
cust_001690,SP
cust_001691,SP
cust_001692,BA
cust_001693,RJ
cust_001694,SP
cust_001695,AP
cust_001696,SP
cust_001697,PR
cust_001698,TO
cust_001699,SP
cust_001700,SP
cust_001701,SP
cust_001702,SP
cust_001703,SP
cust_001704,PR
cust_001705,SP
cust_001706,RJ
cust_001707,RR
cust_001708,DF
cust_001709,MG
cust_001710,SP
cust_001711,MG
cust_001712,MG
cust_001713,RJ
cust_001714,SP
cust_001715,PE
cust_001716,RJ
cust_001717,SP
cust_001718,SP
cust_001719,RJ
cust_001720,DF
cust_001721,SC
cust_001722,BA
cust_001723,SP
cust_001724,RJ
cust_001725,RJ
cust_001726,SP
cust_001727,SP
cust_001728,SC
cust_001729,SP
cust_001730,MG
cust_001731,SP
cust_001732,SP
cust_001733,SP
cust_001734,SE
cust_001735,BA
cust_001736,PB
cust_001737,RJ
cust_001738,SP
cust_001739,MG
cust_001740,RJ
cust_001741,GO
cust_001742,SP
cust_001743,RJ
cust_001744,SP
cust_001745,SP
cust_001746,SC
cust_001747,RJ
cust_001748,SP
cust_001749,RJ
cust_001750,RJ
cust_001751,BA
cust_001752,PE
cust_001753,PB
cust_001754,BA
cust_001755,SP
cust_001756,PR
cust_001757,RJ
cust_001758,SP
cust_001759,GO
cust_001760,SP
cust_001761,CE
cust_001762,RJ
cust_001763,RS
cust_001764,RS
cust_001765,CE
cust_001766,RS
cust_001767,MG
cust_001768,SP
cust_001769,MG
cust_001770,SP
cust_001771,SC
cust_001772,RJ
cust_001773,RS
cust_001774,SP
cust_001775,SP
cust_001776,PR
cust_001777,SP
cust_001778,SP
cust_001779,SP
cust_001780,PB
cust_001781,SC
cust_001782,SP
cust_001783,SP
cust_001784,SP
cust_001785,BA
cust_001786,RS
cust_001787,SP
cust_001788,SP
cust_001789,SP
cust_001790,RS
cust_001791,SC
cust_001792,SP
cust_001793,SP
cust_001794,SP
cust_001795,RN
cust_001796,SP
cust_001797,BA
cust_001798,MG
cust_001799,SP
cust_001800,SP
cust_001801,SP
cust_001802,MG
cust_001803,BA
cust_001804,RS
cust_001805,MG
cust_001806,SP
cust_001807,AL
cust_001808,BA
cust_001809,SP
cust_001810,SE
cust_001811,MG
cust_001812,MG
cust_001813,SC
cust_001814,DF
cust_001815,RS
cust_001816,SP
cust_001817,SP
cust_001818,MT
cust_001819,SP
cust_001820,SP
cust_001821,RJ
cust_001822,RJ
cust_001823,MG
cust_001824,MS
cust_001825,SP
cust_001826,SP
cust_001827,SP
cust_001828,PE
cust_001829,RS
cust_001830,SP
cust_001831,DF
cust_001832,ES
cust_001833,GO
cust_001834,PA
cust_001835,SP
cust_001836,SC
cust_001837,RJ
cust_001838,GO
cust_001839,PR
cust_001840,BA
cust_001841,RS
cust_001842,SP
cust_001843,MG
cust_001844,TO
cust_001845,MS
cust_001846,SP
cust_001847,SP
cust_001848,SP
cust_001849,PR
cust_001850,DF
cust_001851,SP
cust_001852,RJ
cust_001853,GO
cust_001854,SC
cust_001855,MG
cust_001856,MG
cust_001857,RJ
cust_001858,SP
cust_001859,MG
cust_001860,PR
cust_001861,ES
cust_001862,RS
cust_001863,SC
cust_001864,SP
cust_001865,RJ
cust_001866,SP
cust_001867,SP
cust_001868,PR
cust_001869,AM
cust_001870,SP
cust_001871,RJ
cust_001872,BA
cust_001873,SP
cust_001874,MG
cust_001875,SC
cust_001876,MG
cust_001877,SP
cust_001878,SP
cust_001879,BA
cust_001880,MG
cust_001881,SP
cust_001882,SC
cust_001883,SP
cust_001884,SC
cust_001885,SP
cust_001886,PB
cust_001887,SP
cust_001888,SP
cust_001889,SP
cust_001890,SP
cust_001891,PE
cust_001892,RR
cust_001893,SP
cust_001894,RJ
cust_001895,PR
cust_001896,PE
cust_001897,MG
cust_001898,SP
cust_001899,RJ
cust_001900,PR
cust_001901,SP
cust_001902,MG
cust_001903,SP
cust_001904,BA
cust_001905,SP
cust_001906,MG
cust_001907,RJ
cust_001908,RS
cust_001909,SP
cust_001910,MG
cust_001911,MG
cust_001912,MG
cust_001913,MG
cust_001914,RS
cust_001915,DF
cust_001916,SP
cust_001917,DF
cust_001918,RJ
cust_001919,SP
cust_001920,SP
cust_001921,SP
cust_001922,BA
cust_001923,PR
cust_001924,BA
cust_001925,MG
cust_001926,RJ
cust_001927,SP
cust_001928,SP
cust_001929,RJ
cust_001930,SP
cust_001931,SP
cust_001932,MG
cust_001933,SC
cust_001934,PI
cust_001935,MT
cust_001936,RS
cust_001937,RJ
cust_001938,RS
cust_001939,BA
cust_001940,SP
cust_001941,RJ
cust_001942,GO
cust_001943,SP
cust_001944,MG
cust_001945,MG
cust_001946,SP
cust_001947,SP
cust_001948,SP
cust_001949,SP
cust_001950,SP
cust_001951,DF
cust_001952,SP
cust_001953,MG
cust_001954,SP
cust_001955,MS
cust_001956,SP
cust_001957,RJ
cust_001958,ES
cust_001959,GO
cust_001960,SP
cust_001961,BA
cust_001962,RJ
cust_001963,RJ
cust_001964,SP
cust_001965,SP
cust_001966,PR
cust_001967,RJ
cust_001968,RJ
cust_001969,SC
cust_001970,SC
cust_001971,SP
cust_001972,MG
cust_001973,SP
cust_001974,SC
cust_001975,RS
cust_001976,PB
cust_001977,SP
cust_001978,SP
cust_001979,SP
cust_001980,SP
cust_001981,SP
cust_001982,CE
cust_001983,SP
cust_001984,SP
cust_001985,SC
cust_001986,RJ
cust_001987,BA
cust_001988,SP
cust_001989,RJ
cust_001990,SP
cust_001991,SP
cust_001992,CE
cust_001993,SP
cust_001994,MG
cust_001995,RJ
cust_001996,SP
cust_001997,CE
cust_001998,SP
cust_001999,RS
cust_002000,RN
cust_002001,MG
cust_002002,MS
cust_002003,SP
cust_002004,RJ
cust_002005,SP
cust_002006,SC
cust_002007,TO
cust_002008,SP
cust_002009,RS
cust_002010,SP
cust_002011,MG
cust_002012,RJ
cust_002013,AL
cust_002014,MG
cust_002015,SP
cust_002016,SP
cust_002017,SP
cust_002018,SP
cust_002019,SP
cust_002020,GO
cust_002021,MG
cust_002022,MG
cust_002023,SP
cust_002024,ES
cust_002025,PR
cust_002026,SP
cust_002027,PR
cust_002028,MG
cust_002029,SP
cust_002030,RJ
cust_002031,RJ
cust_002032,SP
cust_002033,MA
cust_002034,GO
cust_002035,RS
cust_002036,RJ
cust_002037,RJ
cust_002038,RS
cust_002039,MG
cust_002040,SP
cust_002041,RJ
cust_002042,DF
cust_002043,RJ
cust_002044,SP
cust_002045,BA
cust_002046,SP
cust_002047,SP
cust_002048,SP
cust_002049,SP
cust_002050,SC
cust_002051,MG
cust_002052,SP
cust_002053,PE
cust_002054,PE
cust_002055,ES
cust_002056,SP
cust_002057,RJ
cust_002058,TO
cust_002059,BA
cust_002060,SP
cust_002061,SP
cust_002062,RJ
cust_002063,CE
cust_002064,MG
cust_002065,RJ
cust_002066,SP
cust_002067,RS
cust_002068,DF
cust_002069,SP
cust_002070,BA
cust_002071,RN
cust_002072,SP
cust_002073,MG
cust_002074,SP
cust_002075,BA
cust_002076,MG
cust_002077,RS
cust_002078,BA
cust_002079,RJ
cust_002080,PA
cust_002081,MG
cust_002082,SP
cust_002083,PR
cust_002084,BA
cust_002085,SP
cust_002086,ES
cust_002087,CE
cust_002088,SP
cust_002089,TO
cust_002090,SP
cust_002091,SP
cust_002092,SP
cust_002093,CE
cust_002094,RS
cust_002095,SP
cust_002096,RJ
cust_002097,MG
cust_002098,SP
cust_002099,PE
cust_002100,BA
cust_002101,RJ
cust_002102,RN
cust_002103,RJ
cust_002104,TO
cust_002105,RS
cust_002106,RS
cust_002107,SP
cust_002108,PE
cust_002109,RJ
cust_002110,SP
cust_002111,SP
cust_002112,MG
cust_002113,MG
cust_002114,PR
cust_002115,PE
cust_002116,SP
cust_002117,SC
cust_002118,SP
cust_002119,ES
cust_002120,DF
cust_002121,MG
cust_002122,PR
cust_002123,SP
cust_002124,RJ
cust_002125,DF
cust_002126,RJ
cust_002127,SP
cust_002128,RJ
cust_002129,DF
cust_002130,SP
cust_002131,SP
cust_002132,PR
cust_002133,DF
cust_002134,SP
cust_002135,SP
cust_002136,SP
cust_002137,SP
cust_002138,RJ
cust_002139,SC
cust_002140,RS
cust_002141,MG
cust_002142,SP
cust_002143,GO
cust_002144,RJ
cust_002145,SE
cust_002146,RS
cust_002147,SP
cust_002148,RS
cust_002149,SP
cust_002150,PR
cust_002151,SP
cust_002152,SP
cust_002153,ES
cust_002154,SP
cust_002155,GO
cust_002156,SP
cust_002157,RS
cust_002158,PR
cust_002159,RJ
cust_002160,SP
cust_002161,SP
cust_002162,SP
cust_002163,SP
cust_002164,RS
cust_002165,MS
cust_002166,ES
cust_002167,SC
cust_002168,BA
cust_002169,RS
cust_002170,SP
cust_002171,CE
cust_002172,RS
cust_002173,MG
cust_002174,SP
cust_002175,RJ
cust_002176,RJ
cust_002177,ES
cust_002178,MG
cust_002179,SP
cust_002180,SE
cust_002181,SP
cust_002182,RJ
cust_002183,SP
cust_002184,SC
cust_002185,PA
cust_002186,SP
cust_002187,ES
cust_002188,SP
cust_002189,CE
cust_002190,SC
cust_002191,DF
cust_002192,SP
cust_002193,RN
cust_002194,PR
cust_002195,SP
cust_002196,DF
cust_002197,SP
cust_002198,ES
cust_002199,SP
cust_002200,PR
cust_002201,MG
cust_002202,SP
cust_002203,SP
cust_002204,SP
cust_002205,RJ
cust_002206,SP
cust_002207,MG
cust_002208,SP
cust_002209,SP
cust_002210,SC
cust_002211,SP
cust_002212,CE
cust_002213,GO
cust_002214,RS
cust_002215,MG
cust_002216,PE
cust_002217,SP
cust_002218,SP
cust_002219,SP
cust_002220,BA
cust_002221,SP
cust_002222,MG
cust_002223,AP
cust_002224,ES
cust_002225,MG
cust_002226,SP
cust_002227,DF
cust_002228,MG
cust_002229,SP
cust_002230,SP
cust_002231,CE
cust_002232,RS
cust_002233,DF
cust_002234,PE
cust_002235,MG
cust_002236,MG
cust_002237,RJ
cust_002238,SP
cust_002239,RJ
cust_002240,BA
cust_002241,MG
cust_002242,PE
cust_002243,RJ
cust_002244,MG
cust_002245,RS
cust_002246,MG
cust_002247,PR
cust_002248,SP
cust_002249,RJ
cust_002250,SP
cust_002251,SP
cust_002252,RJ
cust_002253,RS
cust_002254,MA
cust_002255,MG
cust_002256,SC
cust_002257,RJ
cust_002258,RS
cust_002259,SP
cust_002260,SP
cust_002261,SP
cust_002262,RJ
cust_002263,SP
cust_002264,SP
cust_002265,SP
cust_002266,AL
cust_002267,SP
cust_002268,RJ
cust_002269,SP
cust_002270,MG
cust_002271,SP
cust_002272,SP
cust_002273,MG
cust_002274,SP
cust_002275,SP
cust_002276,SP
cust_002277,SP
cust_002278,SP
cust_002279,SP
cust_002280,BA
cust_002281,MG
cust_002282,RJ
cust_002283,SP
cust_002284,MT
cust_002285,RJ
cust_002286,SP
cust_002287,MG
cust_002288,SP
cust_002289,SP
cust_002290,RJ
cust_002291,PE
cust_002292,RJ
cust_002293,PR
cust_002294,AM
cust_002295,SP
cust_002296,SP
cust_002297,RJ
cust_002298,RJ
cust_002299,RJ
cust_002300,CE
cust_002301,PR
cust_002302,MG
cust_002303,SP
cust_002304,DF
cust_002305,PB
cust_002306,DF
cust_002307,SP
cust_002308,RS
cust_002309,SP
cust_002310,SP
cust_002311,SP
cust_002312,MG
cust_002313,PR
cust_002314,SP
cust_002315,SP
cust_002316,RJ
cust_002317,SP
cust_002318,SP
cust_002319,RJ
cust_002320,SC
cust_002321,SP
cust_002322,SP
cust_002323,SP
cust_002324,MS
cust_002325,RS
cust_002326,RS
cust_002327,SP
cust_002328,MG
cust_002329,SP
cust_002330,RS
cust_002331,PA
cust_002332,MG
cust_002333,ES
cust_002334,PR
cust_002335,SP
cust_002336,CE
cust_002337,SP
cust_002338,MG
cust_002339,SP
cust_002340,SP
cust_002341,RJ
cust_002342,SP
cust_002343,RJ
cust_002344,MG
cust_002345,SP
cust_002346,SP
cust_002347,MG
cust_002348,SP
cust_002349,SC
cust_002350,RS
cust_002351,GO
cust_002352,PR
cust_002353,RJ
cust_002354,RS
cust_002355,SP
cust_002356,SP
cust_002357,BA
cust_002358,RJ
cust_002359,BA
cust_002360,DF
cust_002361,ES
cust_002362,PA
cust_002363,RJ
cust_002364,SP
cust_002365,MG
cust_002366,SP
cust_002367,MG
cust_002368,PR
cust_002369,PR
cust_002370,SP
cust_002371,SP
cust_002372,RJ
cust_002373,SP
cust_002374,PE
cust_002375,SP
cust_002376,SP
cust_002377,SP
cust_002378,RS
cust_002379,RS
cust_002380,SP
cust_002381,SP
cust_002382,RJ
cust_002383,SP
cust_002384,RS
cust_002385,MG
cust_002386,SP
cust_002387,SP
cust_002388,RO
cust_002389,RJ
cust_002390,PR
cust_002391,SP
cust_002392,RJ
cust_002393,SP
cust_002394,RJ
cust_002395,RN
cust_002396,SP
cust_002397,SP
cust_002398,SP
cust_002399,SP
cust_002400,SP
cust_002401,SP
cust_002402,SC
cust_002403,RJ
cust_002404,SP
cust_002405,CE
cust_002406,SP
cust_002407,PB
cust_002408,SP
cust_002409,PE
cust_002410,MG
cust_002411,DF
cust_002412,TO
cust_002413,SP
cust_002414,RN
cust_002415,SP
cust_002416,SP
cust_002417,SP
cust_002418,MG
cust_002419,SP
cust_002420,MG
cust_002421,MG
cust_002422,SC
cust_002423,GO
cust_002424,RJ
cust_002425,SP
cust_002426,SP
cust_002427,SP
cust_002428,SP
cust_002429,SP
cust_002430,SP
cust_002431,RN
cust_002432,MG
cust_002433,SP
cust_002434,MG
cust_002435,SP
cust_002436,RJ
cust_002437,RS
cust_002438,RJ
cust_002439,RJ
cust_002440,AM
cust_002441,PE
cust_002442,MG
cust_002443,MG
cust_002444,MG
cust_002445,SP
cust_002446,RJ
cust_002447,SP
cust_002448,RJ
cust_002449,MG
cust_002450,SP
cust_002451,RN
cust_002452,CE
cust_002453,PR
cust_002454,MG
cust_002455,ES
cust_002456,SP
cust_002457,BA
cust_002458,SP
cust_002459,BA
cust_002460,SP
cust_002461,PE
cust_002462,MA
cust_002463,SP
cust_002464,RJ
cust_002465,TO
cust_002466,RJ
cust_002467,ES
cust_002468,MG
cust_002469,SP
cust_002470,SP
cust_002471,SP
cust_002472,SC
cust_002473,SP
cust_002474,RJ
cust_002475,RJ
cust_002476,MG
cust_002477,ES
cust_002478,TO
cust_002479,RJ
cust_002480,DF
cust_002481,SC
cust_002482,MG
cust_002483,PB
cust_002484,SP
cust_002485,SP
cust_002486,GO
cust_002487,RJ
cust_002488,GO
cust_002489,CE
cust_002490,SP
cust_002491,PE
cust_002492,RJ
cust_002493,RJ
cust_002494,RS
cust_002495,MT
cust_002496,SP
cust_002497,RJ
cust_002498,PR
cust_002499,PR
cust_002500,PR
cust_002501,SP
cust_002502,SP
cust_002503,SP
cust_002504,DF
cust_002505,SP
cust_002506,SP
cust_002507,PB
cust_002508,SP
cust_002509,RR
cust_002510,RS
cust_002511,DF
cust_002512,SP
cust_002513,SP
cust_002514,SC
cust_002515,GO
cust_002516,SC
cust_002517,SP
cust_002518,SC
cust_002519,BA
cust_002520,RS
cust_002521,SC
cust_002522,GO
cust_002523,MG
cust_002524,SP
cust_002525,RJ
cust_002526,SP
cust_002527,RJ
cust_002528,RJ
cust_002529,SP
cust_002530,SP
cust_002531,SP
cust_002532,DF
cust_002533,MA
cust_002534,SP
cust_002535,PB
cust_002536,MG
cust_002537,SP
cust_002538,SP
cust_002539,RJ
cust_002540,BA
cust_002541,PR
cust_002542,SP
cust_002543,SP
cust_002544,RJ
cust_002545,SP
cust_002546,SP
cust_002547,SP
cust_002548,BA
cust_002549,MT
cust_002550,RJ
cust_002551,CE
cust_002552,SP
cust_002553,RJ
cust_002554,SP
cust_002555,RS
cust_002556,SE
cust_002557,MG
cust_002558,SP
cust_002559,RS
cust_002560,SP
cust_002561,PE
cust_002562,RJ
cust_002563,RJ
cust_002564,MG
cust_002565,MG
cust_002566,SP
cust_002567,PR
cust_002568,SP
cust_002569,PR
cust_002570,DF
cust_002571,DF
cust_002572,MG
cust_002573,MG
cust_002574,SP
cust_002575,BA
cust_002576,SP
cust_002577,RJ
cust_002578,SP
cust_002579,SP
cust_002580,RS
cust_002581,SP
cust_002582,SC
cust_002583,SP
cust_002584,SP
cust_002585,RJ
cust_002586,SP
cust_002587,SP
cust_002588,PR
cust_002589,SP
cust_002590,GO
cust_002591,SP
cust_002592,SP
cust_002593,SC
cust_002594,SP
cust_002595,SP
cust_002596,SP
cust_002597,SP
cust_002598,GO
cust_002599,SP
cust_002600,BA
cust_002601,PE
cust_002602,RJ
cust_002603,CE
cust_002604,SP
cust_002605,RN
cust_002606,SP
cust_002607,PR
cust_002608,RJ
cust_002609,SP
cust_002610,RS
cust_002611,PR
cust_002612,SP
cust_002613,SP
cust_002614,PR
cust_002615,RS
cust_002616,RN
cust_002617,SC
cust_002618,MA
cust_002619,PR
cust_002620,SP
cust_002621,SP
cust_002622,BA
cust_002623,RS
cust_002624,SP
cust_002625,SP
cust_002626,PB
cust_002627,RJ
cust_002628,RJ
cust_002629,RJ
cust_002630,SP
cust_002631,SP
cust_002632,SP
cust_002633,SP
cust_002634,BA
cust_002635,RJ
cust_002636,DF
cust_002637,GO
cust_002638,SP
cust_002639,RS
cust_002640,RJ
cust_002641,PE
cust_002642,SP
cust_002643,RS
cust_002644,MG
cust_002645,SP
cust_002646,SP
cust_002647,RS
cust_002648,SC
cust_002649,SP
cust_002650,RS
cust_002651,RJ
cust_002652,PR
cust_002653,SP
cust_002654,PE
cust_002655,SP
cust_002656,SP
cust_002657,SP
cust_002658,SP
cust_002659,MG
cust_002660,SP
cust_002661,GO
cust_002662,SP
cust_002663,SP
cust_002664,SP
cust_002665,SP
cust_002666,SP
cust_002667,RJ
cust_002668,RJ
cust_002669,RJ
cust_002670,MG
cust_002671,MG
cust_002672,SP
cust_002673,RJ
cust_002674,RN
cust_002675,MG
cust_002676,RS
cust_002677,SP
cust_002678,BA
cust_002679,BA
cust_002680,MG
cust_002681,SE
cust_002682,SP
cust_002683,SP
cust_002684,BA
cust_002685,DF
cust_002686,SP
cust_002687,SP
cust_002688,SP
cust_002689,SP
cust_002690,BA
cust_002691,MG
cust_002692,SP
cust_002693,SP
cust_002694,SP
cust_002695,SP
cust_002696,RS
cust_002697,AL
cust_002698,GO
cust_002699,SP
cust_002700,CE
cust_002701,BA
cust_002702,BA
cust_002703,RJ
cust_002704,RJ
cust_002705,SP
cust_002706,SP
cust_002707,SP
cust_002708,SP
cust_002709,RJ
cust_002710,SC
cust_002711,RJ
cust_002712,SP
cust_002713,PB
cust_002714,MS
cust_002715,BA
cust_002716,AC
cust_002717,MG
cust_002718,RN
cust_002719,SP
cust_002720,SP
cust_002721,SP
cust_002722,SP
cust_002723,SP
cust_002724,MG
cust_002725,BA
cust_002726,MG
cust_002727,SP
cust_002728,DF
cust_002729,RS
cust_002730,SP
cust_002731,RS
cust_002732,SP
cust_002733,SP
cust_002734,PA
cust_002735,SP
cust_002736,RJ
cust_002737,PE
cust_002738,PR
cust_002739,SP
cust_002740,SP
cust_002741,SP
cust_002742,RS
cust_002743,RJ
cust_002744,SP
cust_002745,PB
cust_002746,MG
cust_002747,SP
cust_002748,RJ
cust_002749,RS
cust_002750,SP
cust_002751,SP
cust_002752,DF
cust_002753,RJ
cust_002754,MG
cust_002755,RJ
cust_002756,SP
cust_002757,SP
cust_002758,RJ
cust_002759,SP
cust_002760,SP
cust_002761,GO
cust_002762,TO
cust_002763,BA
cust_002764,GO
cust_002765,SP
cust_002766,PB
cust_002767,SP
cust_002768,MA
cust_002769,AP
cust_002770,PR
cust_002771,TO
cust_002772,MG
cust_002773,SP
cust_002774,RJ
cust_002775,MG
cust_002776,SP
cust_002777,MG
cust_002778,TO
cust_002779,SP
cust_002780,BA
cust_002781,CE
cust_002782,MS
cust_002783,PB
cust_002784,MG
cust_002785,SE
cust_002786,SC
cust_002787,SP
cust_002788,RJ
cust_002789,PR
cust_002790,SP
cust_002791,RS
cust_002792,RS
cust_002793,SP
cust_002794,MG
cust_002795,BA
cust_002796,RJ
cust_002797,SP
cust_002798,SP
cust_002799,SP
cust_002800,MT
cust_002801,SP
cust_002802,RS
cust_002803,SP
cust_002804,SP
cust_002805,GO
cust_002806,PR
cust_002807,SP
cust_002808,RJ
cust_002809,SP
cust_002810,RJ
cust_002811,RS
cust_002812,SP
cust_002813,SP
cust_002814,RJ
cust_002815,PA
cust_002816,AM
cust_002817,SP
cust_002818,SC
cust_002819,SP
cust_002820,SP
cust_002821,SC
cust_002822,PA
cust_002823,MA
cust_002824,MG
cust_002825,SP
cust_002826,BA
cust_002827,SP
cust_002828,MG
cust_002829,SP
cust_002830,RS
cust_002831,SP
cust_002832,SP
cust_002833,PA
cust_002834,SP
cust_002835,RJ
cust_002836,SP
cust_002837,SP
cust_002838,SP
cust_002839,SP
cust_002840,ES
cust_002841,SP
cust_002842,MA
cust_002843,MG
cust_002844,RJ
cust_002845,MG
cust_002846,MG
cust_002847,SC
cust_002848,SP
cust_002849,SP
cust_002850,CE
cust_002851,MA
cust_002852,CE
cust_002853,RJ
cust_002854,BA
cust_002855,RJ
cust_002856,RJ
cust_002857,SP
cust_002858,MG
cust_002859,SP
cust_002860,SP
cust_002861,GO
cust_002862,SP
cust_002863,SP
cust_002864,SP
cust_002865,MS
cust_002866,RJ
cust_002867,RJ
cust_002868,DF
cust_002869,GO
cust_002870,SP
cust_002871,PR
cust_002872,BA
cust_002873,RS
cust_002874,SP
cust_002875,PE
cust_002876,MG
cust_002877,SP
cust_002878,RJ
cust_002879,SP
cust_002880,SP
cust_002881,SC
cust_002882,SP
cust_002883,RJ
cust_002884,MG
cust_002885,SP
cust_002886,AL
cust_002887,SP
cust_002888,SP
cust_002889,SP
cust_002890,SP
cust_002891,SP
cust_002892,SC
cust_002893,RN
cust_002894,SP
cust_002895,RS
cust_002896,SC
cust_002897,GO
cust_002898,RJ
cust_002899,SP
cust_002900,SP
cust_002901,PR
cust_002902,DF
cust_002903,SP
cust_002904,SP
cust_002905,CE
cust_002906,DF
cust_002907,TO
cust_002908,SC
cust_002909,RJ
cust_002910,MG
cust_002911,RS
cust_002912,SP
cust_002913,MG
cust_002914,PR
cust_002915,SP
cust_002916,BA
cust_002917,MG
cust_002918,MA
cust_002919,SP
cust_002920,SP
cust_002921,MG
cust_002922,SP
cust_002923,PR
cust_002924,SC
cust_002925,SP
cust_002926,RJ
cust_002927,RJ
cust_002928,SP
cust_002929,MT
cust_002930,DF
cust_002931,PR
cust_002932,PR
cust_002933,RJ
cust_002934,PA
cust_002935,PR
cust_002936,SC
cust_002937,ES
cust_002938,SP
cust_002939,DF
cust_002940,SP
cust_002941,SP
cust_002942,SP
cust_002943,SE
cust_002944,ES
cust_002945,PR
cust_002946,PR
cust_002947,MG
cust_002948,MA
cust_002949,RJ
cust_002950,SP
cust_002951,SP
cust_002952,BA
cust_002953,SC
cust_002954,SP
cust_002955,SP
cust_002956,GO
cust_002957,SP
cust_002958,PR
cust_002959,AL
cust_002960,RJ
cust_002961,SP
cust_002962,PR
cust_002963,DF
cust_002964,MG
cust_002965,RN
cust_002966,SP
cust_002967,RJ
cust_002968,PR
cust_002969,ES
cust_002970,SP
cust_002971,BA
cust_002972,MG
cust_002973,RJ
cust_002974,SP
cust_002975,ES
cust_002976,SP
cust_002977,SP
cust_002978,SP
cust_002979,ES
cust_002980,RS
cust_002981,BA
cust_002982,SP
cust_002983,MG
cust_002984,MG
cust_002985,GO
cust_002986,CE
cust_002987,SP
cust_002988,RS
cust_002989,SP
cust_002990,MG
cust_002991,SP
cust_002992,SP
cust_002993,SP
cust_002994,MG
cust_002995,SP
cust_002996,SC
cust_002997,RJ
cust_002998,SP
cust_002999,BA
cust_003000,SP
cust_003001,RJ
cust_003002,PR
cust_003003,SP
cust_003004,SP
cust_003005,SP
cust_003006,MA
cust_003007,RS
cust_003008,RS
cust_003009,RS
cust_003010,SP
cust_003011,RJ
cust_003012,SC
cust_003013,SP
cust_003014,SP
cust_003015,SP
cust_003016,RJ
cust_003017,SE
cust_003018,SP
cust_003019,MG
cust_003020,SP
cust_003021,AL
cust_003022,SP
cust_003023,RJ
cust_003024,SC
cust_003025,PR
cust_003026,RJ
cust_003027,SP
cust_003028,RJ
cust_003029,SP
cust_003030,SP
cust_003031,RJ
cust_003032,SP
cust_003033,SP
cust_003034,RS
cust_003035,AL
cust_003036,MG
cust_003037,SP
cust_003038,SP
cust_003039,MA
cust_003040,SP
cust_003041,SP
cust_003042,MG
cust_003043,MG
cust_003044,RS
cust_003045,SP
cust_003046,SP
cust_003047,RN
cust_003048,SP
cust_003049,RS
cust_003050,PR
cust_003051,MG
cust_003052,SP
cust_003053,SP
cust_003054,MG
cust_003055,ES
cust_003056,MA
cust_003057,SP
cust_003058,SP
cust_003059,MA
cust_003060,SC
cust_003061,PE
cust_003062,SP
cust_003063,MG
cust_003064,PR
cust_003065,RS
cust_003066,RJ
